playerID,season,games,timeOnIce,points,goals,assists,shots 
8475868,20182019,18,237:18,0,0,0,15
8476392,20142015,80,1100:15,23,11,12,104
8476392,20152016,74,1037:22,17,7,10,73
8476392,20162017,82,1316:02,29,15,14,122
8476392,20172018,45,670:13,21,8,13,70
8476392,20182019,78,1141:47,23,12,11,105
8476460,20112012,7,76:37,1,1,0,5
8476460,20122013,4,46:06,0,0,0,6
8476460,20132014,63,1030:34,34,13,21,100
8476460,20142015,82,1524:15,49,15,34,170
8476460,20152016,71,1316:58,61,29,32,194
8476460,20162017,79,1624:07,82,32,50,160
8476460,20172018,60,1240:42,60,23,37,125
8476460,20182019,82,1792:42,84,38,46,199
8476470,20122013,6,92:13,2,0,2,8
8476470,20132014,17,224:53,2,0,2,15
8476470,20142015,64,1004:45,9,1,8,62
8476470,20152016,64,1117:15,19,2,17,74
8476470,20162017,74,1441:30,28,4,24,118
8476470,20172018,59,940:53,9,1,8,67
8476470,20182019,30,441:02,7,3,4,35
8476470,20182019,18,303:16,5,0,5,25
8477504,20152016,1,15:54,0,0,0,1
8477504,20162017,82,1598:16,20,6,14,99
8477504,20172018,81,1656:43,26,7,19,102
8477504,20182019,59,1321:54,31,6,25,95
8477940,20152016,72,1159:16,38,15,23,167
8477940,20162017,82,1433:52,64,25,39,204
8477940,20172018,82,1318:36,60,29,31,231
8477940,20182019,62,977:12,37,21,16,158
8478398,20162017,20,244:25,5,2,3,24
8478398,20172018,76,1284:56,57,31,26,192
8478398,20182019,82,1578:43,66,34,32,227
8478458,20162017,1,08:24,0,0,0,1
8478458,20172018,31,381:59,14,5,9,38
8478458,20182019,77,750:14,24,9,15,74
8478915,20172018,1,15:13,1,1,0,2
8478915,20182019,30,417:32,4,1,3,19
8479339,20162017,73,1307:37,64,36,28,204
8479339,20172018,82,1351:25,70,44,26,241
8479339,20182019,82,1413:07,50,30,20,245
8477951,20162017,61,808:56,28,6,22,66
8477951,20172018,78,1422:02,52,21,31,118
8477951,20182019,23,406:52,11,2,9,33
8477951,20182019,17,306:22,14,5,9,29
8478476,20172018,1,13:33,0,0,0,0
8478476,20182019,2,32:09,0,0,0,1
8478474,20162017,72,855:58,12,5,7,84
8478474,20172018,11,120:20,1,1,0,13
8478474,20182019,81,1048:45,25,11,14,131
8478856,20182019,47,601:08,18,13,5,118
8470755,20052006,41,439:55,13,3,10,51
8470755,20062007,73,961:27,22,14,8,129
8470755,20072008,22,296:33,5,2,3,32
8470755,20082009,31,334:40,5,0,5,37
8470755,20092010,81,1040:43,27,11,16,148
8470755,20102011,68,799:38,19,7,12,103
8470755,20112012,59,758:47,8,5,3,98
8470755,20122013,16,174:23,6,1,5,27
8470755,20132014,73,1087:48,23,11,12,85
8470755,20142015,45,651:13,21,8,13,66
8470755,20152016,82,1280:58,31,11,20,117
8470755,20162017,16,245:32,9,5,4,25
8470755,20172018,76,1122:17,15,3,12,105
8470755,20182019,66,1053:40,27,19,8,128
8471262,20122013,6,88:21,2,0,2,6
8471262,20132014,73,1040:53,48,16,32,129
8471262,20142015,82,1378:25,44,13,31,163
8471262,20152016,82,1477:14,51,12,39,163
8471262,20162017,80,1075:37,14,6,8,128
8471262,20172018,77,1336:11,37,16,21,150
8471262,20182019,82,1430:49,49,23,26,188
8471274,20072008,3,41:49,2,0,2,2
8471274,20082009,45,823:52,20,6,14,61
8471274,20092010,69,1478:16,37,8,29,98
8471274,20102011,60,1245:56,31,9,22,101
8471274,20102011,23,599:37,15,5,10,61
8471274,20112012,71,1616:46,30,9,21,140
8471274,20122013,47,1052:07,27,3,24,80
8471274,20132014,81,1969:23,42,6,36,141
8471274,20142015,81,1928:43,36,4,32,122
8471274,20152016,82,1954:22,37,5,32,127
8471274,20162017,82,1913:00,36,6,30,112
8471274,20172018,78,1815:38,35,12,23,119
8471274,20182019,76,1582:05,27,3,24,102
8471769,20072008,13,177:03,1,0,1,5
8471769,20082009,21,314:48,3,1,2,15
8471769,20092010,77,1513:50,17,2,15,62
8471769,20102011,80,1478:08,10,3,7,64
8471769,20112012,69,1392:24,15,1,14,65
8471769,20122013,46,961:45,10,2,8,43
8471769,20132014,81,1723:36,26,4,22,98
8471769,20142015,82,1794:35,19,3,16,97
8471769,20152016,81,1812:38,24,2,22,77
8471769,20162017,73,1569:08,18,5,13,61
8471769,20172018,48,993:30,9,1,8,32
8471769,20182019,82,1615:16,10,0,10,57
8473546,20092010,20,278:07,11,5,6,63
8473546,20102011,76,1146:19,52,34,18,228
8473546,20112012,78,1212:26,32,20,12,174
8473546,20122013,45,665:43,21,16,5,108
8473546,20132014,64,908:22,26,12,14,137
8473546,20142015,34,439:48,13,8,5,63
8473546,20152016,80,1157:32,18,9,9,116
8473546,20162017,76,1071:12,40,27,13,162
8473546,20172018,59,877:45,31,25,6,131
8473546,20172018,21,307:44,5,2,3,36
8473546,20182019,41,590:01,16,9,7,65
8473548,20062007,70,984:19,29,11,18,170
8473548,20072008,82,1248:48,37,19,18,213
8473548,20082009,70,1159:12,60,36,24,232
8473548,20092010,70,1368:10,55,30,25,297
8473548,20102011,82,1611:00,64,32,32,325
8473548,20112012,82,1644:31,82,37,45,295
8473548,20122013,48,950:53,52,20,32,161
8473548,20132014,82,1694:38,80,37,43,305
8473548,20142015,82,1541:03,61,25,36,280
8473548,20152016,82,1507:16,59,26,33,274
8473548,20162017,82,1470:59,70,23,47,229
8473548,20172018,82,1532:15,92,34,58,261
8473548,20182019,82,1474:13,82,27,55,215
8474218,20092010,51,786:48,21,4,17,52
8474218,20102011,75,1462:19,24,2,22,105
8474218,20112012,57,960:05,13,4,9,73
8474218,20122013,22,409:49,3,1,2,27
8474218,20132014,75,1461:33,34,5,29,105
8474218,20142015,20,363:49,3,0,3,20
8474218,20142015,61,1185:23,22,5,17,79
8474218,20152016,62,1293:49,23,7,16,94
8474218,20162017,81,1588:29,28,9,19,98
8474218,20172018,69,1458:23,20,6,14,95
8474218,20182019,35,699:44,8,2,6,39
8474613,20102011,82,1348:24,45,21,24,166
8474613,20112012,82,1553:32,51,17,34,169
8474613,20122013,48,1004:17,44,18,26,108
8474613,20132014,82,1480:37,57,17,40,199
8474613,20142015,68,1236:18,55,16,39,155
8474613,20152016,72,1278:23,53,22,31,192
8474613,20162017,81,1507:17,55,17,38,209
8474613,20172018,82,1579:55,56,14,42,209
8474613,20182019,72,1384:06,35,15,20,195
8475171,20102011,48,721:42,11,1,10,50
8475171,20112012,82,1813:00,32,13,19,147
8475171,20122013,48,1204:37,24,3,21,101
8475171,20132014,80,2071:37,44,15,29,199
8475171,20142015,82,2067:27,43,23,20,264
8475171,20152016,75,1857:43,55,21,34,228
8475171,20162017,79,1944:37,39,12,27,145
8475171,20172018,82,1941:55,42,14,28,202
8475171,20182019,81,1914:47,44,14,30,176
8476994,20152016,7,60:50,0,0,0,6
8476994,20162017,49,586:56,14,6,8,76
8476994,20172018,50,690:59,25,7,18,86
8476994,20182019,72,1099:16,39,16,23,152
8477851,20142015,6,88:10,1,0,1,7
8477851,20152016,17,368:43,5,0,5,24
8477851,20162017,2,34:34,0,0,0,2
8477851,20172018,55,1128:21,15,5,10,99
8477851,20182019,71,1341:37,20,6,14,77
8477989,20162017,78,1218:06,33,15,18,88
8477989,20172018,78,1281:49,37,15,22,151
8477989,20182019,20,287:42,7,2,5,25
8478432,20162017,7,86:17,3,3,0,10
8478432,20172018,79,1098:29,33,15,18,154
8478432,20182019,71,935:02,18,11,7,116
8479343,20162017,3,38:00,2,0,2,0
8479343,20172018,82,1483:06,65,23,42,212
8479343,20182019,82,1495:17,47,14,33,200
8479345,20162017,68,1133:20,20,7,13,86
8479345,20172018,50,1012:30,14,4,10,102
8479345,20182019,53,1073:30,20,5,15,117
8480950,20182019,41,563:19,4,0,4,27
8481486,20182019,1,21:03,1,0,1,1
8471669,20062007,82,1490:10,78,28,50,185
8471669,20072008,66,1391:26,71,24,47,138
8471669,20082009,45,955:45,36,11,25,118
8471669,20092010,81,1732:58,79,20,59,199
8471669,20102011,74,1460:29,57,22,35,181
8471669,20112012,79,1487:45,53,21,32,190
8471669,20122013,40,774:16,24,9,15,87
8471669,20132014,71,1305:51,60,25,35,150
8471669,20142015,74,1304:26,46,16,30,143
8471669,20152016,64,1225:42,49,10,39,103
8471669,20162017,66,1263:13,40,18,22,112
8471669,20172018,63,1177:13,40,12,28,135
8471669,20172018,19,323:46,13,4,9,24
8471669,20182019,50,905:12,42,13,29,103
8471817,20102011,28,190:33,4,2,2,16
8471817,20112012,60,391:51,4,3,1,32
8471817,20122013,43,320:16,6,4,2,24
8471817,20132014,63,536:55,8,2,6,25
8471817,20142015,81,690:04,12,6,6,55
8471817,20152016,64,513:51,4,3,1,31
8471817,20162017,80,710:48,13,7,6,58
8471817,20172018,58,391:42,8,4,4,34
8471817,20172018,21,208:22,2,0,2,8
8471817,20182019,80,869:49,20,9,11,95
8474157,20082009,34,429:05,11,3,8,57
8474157,20092010,52,660:53,14,3,11,74
8474157,20102011,37,588:09,24,14,10,112
8474157,20112012,79,1442:36,65,33,32,286
8474157,20122013,44,726:25,39,15,24,163
8474157,20132014,73,1349:52,60,39,21,270
8474157,20142015,80,1551:31,67,37,30,302
8474157,20152016,82,1519:14,64,30,34,303
8474157,20162017,81,1553:18,67,35,32,268
8474157,20172018,64,1216:47,37,17,20,212
8474157,20182019,66,1122:05,40,22,18,191
8474207,20102011,5,85:57,0,0,0,6
8474207,20122013,2,17:09,0,0,0,2
8474207,20132014,54,1008:53,25,10,15,66
8474207,20142015,78,1544:57,14,5,9,94
8474207,20152016,82,1794:12,22,6,16,98
8474207,20162017,80,1649:01,34,11,23,84
8474207,20172018,55,1043:59,12,3,9,54
8474207,20172018,18,343:28,5,1,4,26
8474207,20182019,61,1115:50,15,3,12,77
8475188,20112012,25,445:58,8,1,7,23
8475188,20132014,12,206:44,0,0,0,10
8475188,20142015,71,1128:50,24,2,22,74
8475188,20152016,81,1524:01,14,2,12,91
8475188,20162017,49,738:12,4,2,2,47
8475188,20172018,76,1531:32,15,5,10,88
8475188,20182019,81,1577:46,16,4,12,84
8475191,20112012,3,25:12,0,0,0,2
8475191,20122013,37,403:56,9,3,6,34
8475191,20132014,82,1205:55,51,20,31,146
8475191,20142015,81,1247:26,40,13,27,143
8475191,20152016,82,1526:06,50,25,25,173
8475191,20162017,80,1468:16,37,15,22,160
8475191,20172018,67,1200:56,60,22,38,162
8475191,20182019,74,1352:06,53,19,34,178
8475204,20102011,1,08:56,0,0,0,1
8475204,20112012,5,67:35,2,0,2,5
8475204,20122013,1,17:55,0,0,0,2
8475204,20132014,28,343:08,11,6,5,34
8475204,20132014,21,292:42,14,7,7,46
8475204,20142015,49,723:43,24,22,2,143
8475204,20152016,52,770:55,24,11,13,111
8475204,20152016,9,114:35,5,3,2,17
8475204,20162017,60,736:38,18,8,10,96
8475204,20172018,2,35:14,3,3,0,11
8475204,20182019,31,447:52,18,12,6,82
8475236,20112012,30,278:18,8,4,4,31
8475236,20122013,48,724:04,24,7,17,67
8475236,20132014,81,1403:51,35,16,19,161
8475236,20142015,78,1341:05,40,19,21,142
8475236,20152016,82,1342:11,35,16,19,132
8475236,20162017,60,1008:55,12,3,9,82
8475236,20172018,80,1162:48,27,11,16,107
8475236,20182019,78,1199:35,41,22,19,120
8475750,20132014,52,999:46,11,2,9,45
8475750,20142015,66,1356:35,14,2,12,47
8475750,20152016,47,794:08,5,1,4,30
8475750,20162017,51,946:53,6,1,5,48
8475750,20172018,34,546:55,3,1,2,30
8475750,20182019,57,1019:04,15,3,12,72
8475913,20122013,4,40:01,0,0,0,3
8475913,20132014,19,275:02,8,4,4,36
8475913,20142015,80,1361:42,64,26,38,157
8475913,20152016,75,1508:31,61,23,38,151
8475913,20162017,71,1317:52,54,22,32,134
8475913,20172018,58,1199:02,62,20,42,132
8475913,20182019,59,1213:28,62,28,34,145
8475913,20182019,18,317:42,11,5,6,54
8476448,20142015,18,218:33,3,2,1,24
8476448,20142015,3,38:19,2,1,1,5
8476448,20152016,81,1172:04,20,9,11,108
8476448,20162017,81,1084:23,25,6,19,96
8476448,20172018,82,1534:47,78,43,35,184
8476448,20182019,82,1545:27,56,24,32,169
8476539,20122013,2,21:53,0,0,0,0
8476539,20142015,2,23:53,1,1,0,3
8476539,20152016,45,544:01,18,7,11,81
8476539,20162017,75,1268:19,51,30,21,193
8476539,20172018,77,1347:51,75,27,48,268
8476539,20182019,82,1488:01,59,25,34,278
8477220,20132014,29,542:08,6,2,4,41
8477220,20142015,39,541:34,4,1,3,40
8477220,20152016,72,1301:01,16,2,14,80
8477220,20162017,60,928:43,17,3,14,60
8477220,20172018,76,1690:19,36,5,31,103
8477220,20182019,61,1339:00,30,9,21,112
8477447,20152016,19,363:04,8,3,5,28
8477447,20162017,34,588:39,9,2,7,60
8477447,20172018,61,1241:29,29,6,23,144
8477447,20182019,79,1588:10,37,12,25,202
8477458,20162017,2,12:30,1,1,0,3
8477458,20172018,10,137:04,7,3,4,18
8477458,20182019,13,126:46,3,0,3,13
8477458,20182019,5,35:40,0,0,0,0
8477458,20182019,10,116:12,2,2,0,16
8477478,20162017,41,369:02,8,5,3,50
8477478,20172018,37,327:07,3,1,2,52
8477478,20182019,54,537:00,9,8,1,85
8477931,20152016,6,60:50,0,0,0,2
8477931,20162017,11,111:22,1,1,0,19
8477931,20172018,67,743:10,15,7,8,92
8477931,20182019,68,848:01,17,8,9,116
8477949,20162017,6,64:13,0,0,0,8
8477949,20172018,78,1189:42,37,15,22,171
8477949,20182019,74,1237:47,52,20,32,180
